date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 18, 2017",Memphis Grizzlies,L,91,103,0,1,L 1
"Fri, Oct 20, 2017",Golden State Warriors,L,120,128,0,2,L 2
"Sun, Oct 22, 2017",Los Angeles Lakers,W,119,112,1,2,W 1
"Tue, Oct 24, 2017",Portland Trail Blazers,L,93,103,1,3,L 1
"Thu, Oct 26, 2017",Sacramento Kings,W,114,106,2,3,W 1
"Sat, Oct 28, 2017",Cleveland Cavaliers,W,123,101,3,3,W 2
"Mon, Oct 30, 2017",Orlando Magic,L,99,115,3,4,L 1
"Wed, Nov 1, 2017",Minnesota Timberwolves,L,98,104,3,5,L 2
"Fri, Nov 3, 2017",Dallas Mavericks,W,99,94,4,5,W 1
"Sat, Nov 4, 2017",Chicago Bulls,W,96,90,5,5,W 2
"Tue, Nov 7, 2017",Indiana Pacers,W,117,112,6,5,W 3
"Thu, Nov 9, 2017",Toronto Raptors,L,118,122,6,6,L 1
"Sat, Nov 11, 2017",Los Angeles Clippers,W,111,103,7,6,W 1
"Mon, Nov 13, 2017",Atlanta Hawks,W,106,105,8,6,W 2
"Wed, Nov 15, 2017",Toronto Raptors,L,116,125,8,7,L 1
"Fri, Nov 17, 2017",Denver Nuggets,L,114,146,8,8,L 2
"Mon, Nov 20, 2017",Oklahoma City Thunder,W,114,107,9,8,W 1
"Wed, Nov 22, 2017",San Antonio Spurs,W,107,90,10,8,W 2
"Fri, Nov 24, 2017",Phoenix Suns,W,115,91,11,8,W 3
"Sat, Nov 25, 2017",Golden State Warriors,L,95,110,11,9,L 1
"Wed, Nov 29, 2017",Minnesota Timberwolves,L,102,120,11,10,L 2
"Fri, Dec 1, 2017",Utah Jazz,L,108,114,11,11,L 3
"Sat, Dec 2, 2017",Portland Trail Blazers,W,123,116,12,11,W 1
"Mon, Dec 4, 2017",Golden State Warriors,L,115,125,12,12,L 1
"Wed, Dec 6, 2017",Denver Nuggets,W,123,114,13,12,W 1
"Fri, Dec 8, 2017",Sacramento Kings,L,109,116,13,13,L 1
"Sun, Dec 10, 2017",Philadelphia 76ers,W,131,124,14,13,W 1
"Mon, Dec 11, 2017",Houston Rockets,L,123,130,14,14,L 1
"Wed, Dec 13, 2017",Milwaukee Bucks,W,115,108,15,14,W 1
"Fri, Dec 15, 2017",Denver Nuggets,L,111,117,15,15,L 1
"Tue, Dec 19, 2017",Washington Wizards,L,106,116,15,16,L 2
"Fri, Dec 22, 2017",Orlando Magic,W,111,97,16,16,W 1
"Sat, Dec 23, 2017",Miami Heat,W,109,94,17,16,W 2
"Wed, Dec 27, 2017",Brooklyn Nets,W,128,113,18,16,W 3
"Fri, Dec 29, 2017",Dallas Mavericks,L,120,128,18,17,L 1
"Sat, Dec 30, 2017",New York Knicks,L,103,105,18,18,L 2
"Wed, Jan 3, 2018",Utah Jazz,W,108,98,19,18,W 1
"Sat, Jan 6, 2018",Minnesota Timberwolves,L,98,116,19,19,L 1
"Mon, Jan 8, 2018",Detroit Pistons,W,112,109,20,19,W 1
"Wed, Jan 10, 2018",Memphis Grizzlies,L,102,105,20,20,L 1
"Fri, Jan 12, 2018",Portland Trail Blazers,W,119,113,21,20,W 1
"Sun, Jan 14, 2018",New York Knicks,W,123,118,22,20,W 2
"Tue, Jan 16, 2018",Boston Celtics,W,116,113,23,20,W 3
"Wed, Jan 17, 2018",Atlanta Hawks,L,93,94,23,21,L 1
"Sat, Jan 20, 2018",Memphis Grizzlies,W,111,104,24,21,W 1
"Mon, Jan 22, 2018",Chicago Bulls,W,132,128,25,21,W 2
"Wed, Jan 24, 2018",Charlotte Hornets,W,101,96,26,21,W 3
"Fri, Jan 26, 2018",Houston Rockets,W,115,113,27,21,W 4
"Sun, Jan 28, 2018",Los Angeles Clippers,L,103,112,27,22,L 1
"Tue, Jan 30, 2018",Sacramento Kings,L,103,114,27,23,L 2
"Fri, Feb 2, 2018",Oklahoma City Thunder,W,114,100,28,23,W 1
"Sat, Feb 3, 2018",Minnesota Timberwolves,L,107,118,28,24,L 1
"Mon, Feb 5, 2018",Utah Jazz,L,109,133,28,25,L 2
"Fri, Feb 9, 2018",Philadelphia 76ers,L,82,100,28,26,L 3
"Sat, Feb 10, 2018",Brooklyn Nets,W,138,128,29,26,W 1
"Mon, Feb 12, 2018",Detroit Pistons,W,118,103,30,26,W 2
"Wed, Feb 14, 2018",Los Angeles Lakers,W,139,117,31,26,W 3
"Fri, Feb 23, 2018",Miami Heat,W,124,123,32,26,W 4
"Sun, Feb 25, 2018",Milwaukee Bucks,W,123,121,33,26,W 5
"Mon, Feb 26, 2018",Phoenix Suns,W,125,116,34,26,W 6
"Wed, Feb 28, 2018",San Antonio Spurs,W,121,116,35,26,W 7
"Sun, Mar 4, 2018",Dallas Mavericks,W,126,109,36,26,W 8
"Tue, Mar 6, 2018",Los Angeles Clippers,W,121,116,37,26,W 9
"Wed, Mar 7, 2018",Sacramento Kings,W,114,101,38,26,W 10
"Fri, Mar 9, 2018",Washington Wizards,L,97,116,38,27,L 1
"Sun, Mar 11, 2018",Utah Jazz,L,99,116,38,28,L 2
"Tue, Mar 13, 2018",Charlotte Hornets,W,119,115,39,28,W 1
"Thu, Mar 15, 2018",San Antonio Spurs,L,93,98,39,29,L 1
"Sat, Mar 17, 2018",Houston Rockets,L,101,107,39,30,L 2
